,userId,movieId,rating,timestamp
16080,104,4226,4.0,1301182957
16081,104,4246,4.0,1048586848
16084,104,4306,4.5,1053336418
16085,104,4308,5.0,1048586839
16086,104,4447,4.0,1048590506
16087,104,4476,4.0,1048590374
16090,104,4663,4.0,1048787768
16092,104,4700,4.0,1048590523
16094,104,4741,4.0,1048586588
16095,104,4886,4.0,1048586617
16096,104,4896,4.5,1053336345
16100,104,4973,5.0,1048586531
16105,104,5299,4.0,1048587103
16107,104,5380,4.0,1101152684
16110,104,5500,4.0,1146222529
16113,104,5618,4.0,1087721492
16115,104,5816,4.5,1053336400
16116,104,5952,4.0,1048586462
16118,104,5991,5.0,1048586982
16121,104,6060,4.0,1048587050
16124,104,6218,4.0,1113078164
16125,104,6238,4.0,1048587200
16126,104,6367,4.0,1076898313
16127,104,6377,4.0,1068925612
16130,104,6579,4.5,1060454905
16131,104,6593,4.0,1071746249
16135,104,6942,4.5,1068925595
16137,104,7034,5.0,1076898196
16139,104,7050,4.0,1292699703
16140,104,7155,4.0,1074960132
16141,104,7297,4.0,1247007805
16146,104,8360,4.0,1292699503
16147,104,8368,4.0,1087721472
16148,104,8533,4.0,1377184795
16154,104,8961,4.0,1101152609
16155,104,8972,4.0,1205534639
16158,104,30793,4.5,1129242195
16160,104,33004,4.0,1294441573
16163,104,38038,5.0,1130609197
16164,104,40815,4.5,1136331474
16165,104,41566,4.5,1219930219
16167,104,45175,4.0,1165920392
16168,104,46578,4.0,1293984190
16169,104,47629,4.0,1325962571
16170,104,47997,4.0,1416241932
16171,104,48780,4.5,1294573596
16172,104,49286,4.0,1356553985
16174,104,52287,4.0,1299188638
16176,104,52975,4.0,1231167773
16180,104,54001,4.0,1189089397
16181,104,54259,4.0,1355729646
16183,104,55052,4.0,1371162628
16184,104,56171,4.0,1199053741
16185,104,56367,4.0,1411775508
16189,104,60397,4.5,1219930232
16190,104,68954,4.0,1377129926
16196,104,76093,4.0,1416242008
16197,104,76251,4.0,1332630171
16199,104,80549,4.0,1332630178
16200,104,80584,4.0,1293920621
16201,104,81834,4.0,1377184813
16202,104,81845,4.0,1352760302
16203,104,81847,4.0,1351209920
16205,104,89753,4.5,1325800092
16206,104,89904,4.0,1351210078
16207,104,91500,4.0,1347613115
16210,104,94150,4.0,1351210102
16211,104,94833,4.0,1351210039
16214,104,114180,4.0,1411775490
16215,105,6,4.0,1446773632
16216,105,16,4.5,1446749417
16218,105,47,5.0,1446571714
16219,105,50,5.0,1446571713
16221,105,111,4.5,1446571897
16222,105,213,4.5,1446610221
16223,105,215,4.0,1447579944
16224,105,260,4.0,1446572093
16225,105,293,5.0,1446571797
16226,105,296,5.0,1446571768
16227,105,306,5.0,1446572004
16228,105,307,4.5,1446572181
16229,105,308,4.5,1446572583
16230,105,318,5.0,1446571534
16232,105,431,4.0,1447574282
16234,105,541,4.0,1446571848
16235,105,589,4.0,1446571832
16236,105,593,4.5,1446571795
16237,105,608,4.0,1446571800
16238,105,665,4.5,1447574325
16239,105,714,4.5,1448196268
16240,105,750,4.0,1447574331
16241,105,778,5.0,1447574041
16242,105,858,5.0,1447574026
16243,105,903,4.0,1447579797
16244,105,904,4.5,1447574553
16245,105,905,4.0,1448195403
16246,105,909,4.0,1447574396
16247,105,912,4.0,1447574048
16248,105,914,4.0,1448214363
16249,105,915,4.0,1448214365
16250,105,922,4.0,1448195659
16251,105,923,4.0,1447574060
16252,105,924,4.0,1448214035
16253,105,926,4.0,1447574054
16254,105,935,4.0,1526207027
16255,105,1089,5.0,1447586269
16256,105,1111,4.0,1448195945
16257,105,1172,4.0,1447574093
16258,105,1178,4.0,1447574111
16259,105,1193,4.5,1447574045
16260,105,1198,4.0,1448196223
16261,105,1199,4.0,1447574317
16262,105,1201,4.0,1448168233
16263,105,1203,4.5,1447574052
16264,105,1206,5.0,1447574118
16265,105,1207,4.0,1448168239
16266,105,1208,5.0,1448168140
16267,105,1211,4.0,1447586844
16268,105,1213,5.0,1447574024
16269,105,1214,4.0,1448195676
16270,105,1219,4.5,1447574141
16271,105,1221,4.5,1447574027
16272,105,1222,4.0,1447574057
16273,105,1225,5.0,1448196381
16274,105,1227,4.0,1448195899
16275,105,1230,4.0,1447579516
16276,105,1233,4.0,1447574144
16277,105,1234,4.0,1448196037
16280,105,1244,5.0,1447574383
16281,105,1247,4.0,1447579678
16282,105,1258,4.0,1448168145
16283,105,1259,4.0,1447574023
16284,105,1260,4.0,1447574222
16285,105,1263,4.0,1448168170
16286,105,1265,4.0,1447579905
16287,105,1266,4.0,1448189177
16290,105,1281,5.0,1447574313
16291,105,1289,4.0,1447586830
16292,105,1293,4.0,1448195772
16293,105,1354,4.0,1448647819
16294,105,1407,4.0,1448214382
16295,105,1446,4.5,1448210342
16296,105,1466,4.5,1447574276
16297,105,1617,4.5,1447586598
16298,105,1704,4.0,1448196395
16299,105,1809,4.0,1447586646
16300,105,2019,4.5,1447574114
16301,105,2028,5.0,1448213999
16302,105,2076,4.0,1447586857
16303,105,2131,5.0,1526207246
16305,105,2329,4.0,1446571577
16306,105,2351,4.0,1448195464
16307,105,2360,4.0,1448214688
16308,105,2495,5.0,1448214504
16310,105,2542,5.0,1446749398
16311,105,2571,4.0,1446571567
16312,105,2700,4.0,1447563114
16313,105,2712,4.5,1448647872
16314,105,2731,4.0,1448195454
16315,105,2762,4.5,1448196106
16316,105,2843,5.0,1447411148
16317,105,2858,5.0,1446749499
16319,105,2931,4.5,1447574097
16320,105,2959,5.0,1446571567
16321,105,2966,4.0,1448210475
16322,105,3052,4.0,1447574389
16323,105,3081,4.0,1448196150
16324,105,3089,4.5,1447411266
16325,105,3147,5.0,1447411440
16326,105,3198,4.0,1448210238
16327,105,3275,4.5,1448189171
16328,105,3285,4.0,1446749891
16330,105,3306,4.5,1447411512
16331,105,3307,5.0,1447574090
16332,105,3310,4.5,1447411199
16333,105,3409,4.0,1446750467
16334,105,3415,4.5,1446618593
16335,105,3462,4.5,1446618508
16337,105,3578,4.0,1446573294
16338,105,3592,4.5,1448214503
16341,105,3623,4.0,1446573346
16342,105,3629,4.5,1446621883
16343,105,3632,5.0,1447574450
16344,105,3677,4.5,1446618647
16346,105,3687,5.0,1448214505
16348,105,3735,4.0,1448213971
16349,105,3742,4.0,1446618693
16353,105,3785,4.0,1446749768
16356,105,3910,4.0,1447538138
16357,105,3916,4.0,1446573473
16359,105,3949,4.5,1446573676
16360,105,3967,4.0,1446573475
16362,105,3969,4.5,1446749904
16364,105,3980,4.0,1446750738
16365,105,3988,4.0,1446573616
16366,105,3996,4.0,1446573308
16368,105,4011,5.0,1446573339
16371,105,4022,5.0,1446573334
16376,105,4223,4.0,1446573494
16378,105,4262,4.5,1446621878
16379,105,4270,4.0,1446573457
16381,105,4306,4.0,1446573295
16383,105,4310,4.0,1446573442
16384,105,4325,4.0,1448196310
16385,105,4343,4.0,1446750355
16388,105,4369,4.0,1446573515
16390,105,4388,4.0,1446750677
16392,105,4720,4.5,1446573400
16394,105,4734,4.0,1446573574
16395,105,4776,4.0,1446573453
16396,105,4788,5.0,1526207223
16398,105,4865,4.0,1446750019
16399,105,4874,5.0,1446749868
16400,105,4878,5.0,1446573336
16404,105,4963,4.0,1446573318
16405,105,4973,4.0,1446573302
16407,105,4993,4.0,1446573293
16408,105,4995,4.0,1446573323
16409,105,5010,4.0,1446573388
16410,105,5014,4.5,1447574038
16411,105,5026,4.0,1446773487
16412,105,5120,4.0,1448196076
16414,105,5152,4.5,1446750777
16416,105,5218,4.5,1446573368
16418,105,5291,4.0,1446572194
16421,105,5373,4.0,1447579895
16422,105,5378,4.0,1446573660
16425,105,5459,4.0,1446573393
16428,105,5481,4.0,1446573435
16430,105,5617,4.0,1446750540
16431,105,5618,4.0,1446571759
16432,105,5679,4.0,1446573415
16433,105,5690,5.0,1446572484
16436,105,5791,4.0,1446773501
16439,105,5872,4.0,1446749917
16441,105,5888,5.0,1446610761
16442,105,5889,5.0,1526208160
16443,105,5903,4.0,1446573518
16444,105,5912,4.5,1446622239
16445,105,5952,4.0,1446571726
16446,105,5956,4.0,1446571944
16447,105,5971,4.0,1446571864
16448,105,5989,4.5,1446571824
16449,105,5995,4.0,1446572114
16450,105,6016,5.0,1446571750
16451,105,6187,5.0,1446773622
16452,105,6214,4.5,1448647899
16453,105,6281,4.0,1446750480
16454,105,6301,4.5,1448647907
16455,105,6333,4.0,1446749737
16456,105,6350,4.0,1446572337
16457,105,6365,4.5,1446573345
16458,105,6373,4.0,1446573407
16461,105,6433,5.0,1446572504
16462,105,6502,4.0,1446573365
16465,105,6539,4.0,1446573300
16468,105,6618,4.0,1447563266
16470,105,6708,4.0,1446571977
16474,105,6870,4.0,1448647507
16475,105,6874,4.0,1446571806
16477,105,6934,4.5,1446573710
16478,105,6942,4.0,1446749778
16479,105,6985,4.5,1446572291
16480,105,7022,4.5,1446750329
16482,105,7090,4.0,1446572431
16483,105,7099,4.0,1446572369
16486,105,7153,4.5,1446571717
16487,105,7158,4.0,1447563397
16489,105,7254,4.0,1446571915
16490,105,7317,4.0,1447563525
16492,105,7327,4.0,1446572021
16493,105,7347,4.0,1447563002
16494,105,7361,5.0,1446571724
16495,105,7371,5.0,1446773455
16497,105,7438,4.0,1446571808
16498,105,7445,4.0,1446750493
16500,105,7587,4.0,1448647629
16501,105,8014,5.0,1446572161
16502,105,8025,4.5,1446622146
16503,105,8033,4.0,1446574118
16504,105,8197,4.0,1446572822
16505,105,8360,4.0,1446573683
16507,105,8368,4.0,1446573691
16508,105,8464,4.0,1446749788
16509,105,8511,4.5,1447537575
16510,105,8529,4.0,1446610509
16513,105,8638,4.0,1446572158
16516,105,8656,4.5,1446618786
16518,105,8873,4.0,1446572486
16522,105,8957,4.0,1446573619
16523,105,8958,4.0,1446572532
16525,105,8970,4.0,1446573545
16526,105,8981,4.0,1447538213
16527,105,8984,4.0,1446749865
16528,105,9010,4.5,1447537728
16529,105,26082,4.0,1446573129
16530,105,26150,4.5,1446610414
16532,105,26184,4.5,1446749639
16533,105,26236,4.0,1447579847
16534,105,26237,4.0,1448210552
16535,105,26340,4.0,1446619055
16536,105,26347,4.0,1446610558
16538,105,26578,4.5,1446618617
16539,105,26587,5.0,1446573090
16540,105,26662,4.0,1446572709
16541,105,26849,5.0,1446618777
16542,105,26903,4.0,1446572250
16543,105,27134,4.0,1446573078
16545,105,27741,4.5,1446572644
16546,105,27773,5.0,1446571867
16547,105,27803,4.0,1446572246
16548,105,27815,4.5,1446572382
16549,105,27834,4.5,1446618893
16550,105,30707,4.0,1446572056
16551,105,30749,4.0,1446572061
16552,105,30793,4.0,1446749803
16553,105,30803,4.0,1446572221
16554,105,30812,4.0,1446572065
16556,105,31658,4.0,1446573566
16557,105,31685,4.0,1446750512
16559,105,32460,5.0,1446618642
16560,105,32587,4.5,1446571733
16561,105,32657,4.5,1446618662
16562,105,32892,5.0,1446610372
16563,105,32898,4.5,1446610827
16566,105,33493,4.0,1446573703
16567,105,33615,4.0,1446750675
16568,105,33660,4.5,1446750030
16569,105,33794,4.0,1446572099
16571,105,34072,4.0,1446773466
16575,105,36363,4.0,1446610141
16577,105,36529,4.0,1446571924
16578,105,37729,4.0,1446749985
16579,105,37731,5.0,1526207702
16581,105,38159,4.5,1446619001
16587,105,42191,4.5,1446572696
16588,105,44022,4.0,1447538314
16589,105,44191,4.0,1446571719
16591,105,44665,5.0,1446571852
16592,105,45447,4.0,1446573639
16593,105,45499,4.0,1446573543
16594,105,45517,4.0,1446750331
16596,105,45722,4.0,1446571623
16598,105,47099,4.5,1446750049
16601,105,48304,4.0,1446773456
16602,105,48385,4.5,1446573460
16604,105,48516,5.0,1446571700
16605,105,48780,5.0,1446571710
16606,105,48872,4.5,1448647474
16607,105,49272,4.0,1446573697
16608,105,49278,4.0,1446773241
16610,105,50794,4.5,1446572124
16611,105,50872,4.0,1446573385
16613,105,51540,4.0,1446750537
16614,105,51662,4.5,1446571609
16615,105,52281,5.0,1446750669
16616,105,53000,4.0,1446750652
16617,105,53121,4.0,1447563216
16618,105,53125,4.5,1446573586
16619,105,53322,4.0,1447538074
16620,105,53519,5.0,1447411231
16621,105,53953,4.0,1447563167
16622,105,54001,4.0,1446749833
16624,105,54272,4.0,1446573622
16625,105,54995,4.0,1446773629
16627,105,55247,5.0,1446572315
16629,105,55721,4.0,1446572178
16633,105,56060,4.5,1526207231
16634,105,56145,4.0,1447563590
16635,105,56174,4.0,1446750408
16637,105,56757,4.0,1446750654
16638,105,56782,4.5,1446572688
16639,105,57183,5.0,1526207441
16640,105,57504,4.5,1446572284
16643,105,58425,5.0,1446610286
16646,105,58803,4.0,1446574452
16651,105,60069,5.0,1446573690
16654,105,60904,4.0,1446572263
16655,105,60950,4.0,1447563482
16658,105,62849,4.5,1446571994
16659,105,63062,4.0,1447563575
16660,105,63082,4.0,1446572698
16661,105,63113,4.0,1446750690
16662,105,63515,4.0,1447586806
16663,105,63859,4.0,1447563596
16665,105,64614,4.0,1446571899
16666,105,64716,4.0,1447411227
16667,105,64839,4.0,1446750027
16668,105,64957,4.0,1446571910
16670,105,64993,4.5,1446572420
16671,105,65514,4.5,1446572127
16674,105,67255,4.0,1446572430
16675,105,67923,4.0,1446618556
16676,105,68157,4.0,1446571827
16678,105,68554,4.5,1446574346
16680,105,69122,4.5,1446573427
16681,105,69134,5.0,1448647845
16682,105,69529,5.0,1448210557
16683,105,69644,4.0,1446574091
16685,105,69757,5.0,1446573513
16686,105,69844,4.0,1446749900
16687,105,70286,4.0,1446750380
16688,105,71033,4.0,1446572112
16689,105,71535,4.0,1446749856
16690,105,71899,4.0,1446572395
16692,105,72104,4.5,1446573197
16693,105,72356,4.5,1446572736
16694,105,72641,4.0,1446773511
16695,105,72998,4.0,1446571761
16696,105,73017,5.0,1446573513
16697,105,73881,4.5,1446574063
16698,105,74324,4.5,1446622031
16699,105,74458,5.0,1446571810
16700,105,74727,4.5,1446573115
16701,105,74789,4.0,1446750746
16702,105,75341,4.0,1526207946
16703,105,76093,5.0,1446573558
16705,105,77455,5.0,1446610793
16707,105,78499,4.0,1446573503
16708,105,79091,4.0,1446610448
16709,105,79132,5.0,1446571569
16710,105,79333,4.0,1447574436
16712,105,79702,4.0,1446750523
16713,105,80124,5.0,1526207580
16714,105,80463,4.0,1446571862
16715,105,81562,4.0,1446572068
16717,105,81591,4.5,1446571912
16718,105,81845,4.0,1446571722
16719,105,81847,4.0,1446610230
16720,105,81932,4.0,1446572133
16721,105,83803,4.5,1446572622
16722,105,84152,4.5,1446750760
16723,105,84156,4.5,1446573186
16724,105,84844,4.5,1446621911
16728,105,85736,4.5,1446572930
16729,105,85774,4.5,1446572374
16730,105,86066,4.0,1447411237
16731,105,86320,5.0,1448647783
16732,105,86345,4.5,1526207720
16733,105,86347,4.5,1526207712
16734,105,86504,4.0,1446571951
16735,105,86628,4.0,1447574292
16737,105,88125,4.0,1446749923
16739,105,88235,4.0,1447537625
16740,105,88345,4.0,1446573197
16744,105,89774,4.0,1446572614
16745,105,89864,4.0,1447563213
16748,105,91500,4.0,1446749940
16749,105,91529,4.0,1446571703
16750,105,91542,4.0,1446750794
16751,105,91658,4.0,1446571953
16752,105,92259,5.0,1446571823
16753,105,92535,4.5,1526207715
16754,105,93790,4.0,1446574114
16755,105,94677,4.0,1447563112
16757,105,94959,4.0,1446571998
16758,105,95175,5.0,1447410800
16759,105,95311,5.0,1446572743
16760,105,95313,4.5,1446572739
16761,105,95377,4.5,1446572593
16762,105,95654,5.0,1446572538
16763,105,95858,4.0,1446572640
16764,105,96020,4.0,1448000391
16765,105,96373,4.5,1447586495
16766,105,96488,4.5,1448189110
16767,105,96606,5.0,1446572580
16768,105,96610,4.0,1447538124
16769,105,96821,4.0,1448000525
16770,105,96829,5.0,1446572079
16771,105,97304,4.0,1446572197
16772,105,97752,4.0,1447563394
16773,105,97921,4.0,1447538228
16774,105,98491,4.0,1446571992
16775,105,98604,4.5,1526207111
16776,105,98809,4.0,1447538089
16777,105,99114,4.0,1446571707
16778,105,99145,4.5,1446572586
16780,105,100553,4.5,1446572398
16781,105,100714,4.0,1448687415
16782,105,101088,4.0,1526207190
16783,105,101962,4.0,1446610654
16784,105,102407,4.5,1447410950
16785,105,102602,4.0,1446573183
16786,105,102666,4.5,1446574109
16787,105,103235,4.5,1447579862
16788,105,104069,4.5,1526207800
16789,105,104374,5.0,1446572423
16790,105,104780,5.0,1526207793
16791,105,104841,4.0,1447538114
16792,105,104879,4.5,1446572305
16793,105,104913,4.0,1446572314
16794,105,105593,5.0,1446773791
16795,105,105844,4.0,1446572552
16796,105,106100,4.5,1446572059
16799,105,106782,4.0,1446572166
16800,105,106918,4.0,1447516170
16801,105,106920,5.0,1446572055
16802,105,107141,4.0,1446572703
16803,105,107159,4.0,1446610642
16804,105,107408,4.5,1526207117
16805,105,107410,4.0,1446574248
16806,105,107412,4.5,1446749658
16807,105,108540,4.5,1446572964
16808,105,108727,4.5,1448647827
16810,105,108981,4.5,1448647811
16811,105,109374,4.5,1446571895
16812,105,109487,4.0,1446571650
16813,105,109633,5.0,1446572830
16814,105,110586,4.0,1447516176
16816,105,111622,4.0,1446618478
16818,105,112006,4.0,1446610452
16819,105,112183,4.0,1446572001
16820,105,112290,4.0,1446572612
16821,105,112421,4.5,1447516183
16822,105,112552,4.0,1446571942
16823,105,112556,4.0,1446572332
16824,105,112852,4.0,1446750017
16825,105,115569,4.5,1446572302
16827,105,115877,4.5,1446572826
16828,105,116411,4.5,1446572972
16829,105,116797,4.0,1446571652
16830,105,116897,5.0,1526206932
16831,105,117176,4.0,1447580031
16835,105,118696,4.0,1447580042
16836,105,118888,4.0,1526207345
16837,105,118896,4.0,1526207013
16838,105,118985,4.0,1447580057
16840,105,119145,4.0,1447580027
16841,105,120138,5.0,1526207544
16842,105,120466,4.0,1447580051
16843,105,120478,5.0,1526208288
16844,105,120625,4.5,1526208297
16845,105,122882,4.0,1446572456
16846,105,122904,4.0,1466024382
16847,105,126090,4.5,1446573130
16848,105,126426,4.0,1446574318
16849,105,126430,5.0,1448214403
16850,105,127052,5.0,1447411223
16851,105,127098,4.5,1526207796
16852,105,129514,5.0,1526207655
16853,105,130970,5.0,1526207611
16854,105,130976,4.5,1447411141
16855,105,130978,5.0,1446621891
16856,105,131237,5.0,1446618937
16857,105,133712,4.5,1526207154
16858,105,133716,4.5,1526208028
16859,105,134041,4.0,1447579826
16860,105,134095,5.0,1526208073
16861,105,134109,5.0,1446610523
16862,105,134170,4.0,1446610801
16863,105,134184,4.5,1447410961
16864,105,134252,4.5,1447411191
16865,105,134326,4.5,1526207561
16866,105,134849,4.0,1447574669
16867,105,134853,4.0,1446571650
16868,105,136445,5.0,1526207433
16869,105,136447,5.0,1526208332
16870,105,138036,4.0,1447580030
16871,105,138835,5.0,1526207526
16872,105,140038,4.5,1526207048
16873,105,140265,5.0,1526207520
16874,105,141810,4.0,1526207286
16875,105,141816,5.0,1526207743
16876,105,141818,4.5,1526206975
16877,105,141820,4.0,1526207238
16878,105,141830,4.5,1526208235
16879,105,141836,4.5,1447411716
16880,105,141844,4.5,1446773905
16881,105,142020,5.0,1526207094
16882,105,143511,5.0,1526206951
16883,105,145994,5.0,1526207490
16884,105,146028,4.0,1448000401
16885,105,147196,5.0,1526207040
16886,105,147250,5.0,1526207354
16887,105,147282,4.0,1526207260
16888,105,147286,5.0,1526207037
16889,105,147300,5.0,1526207029
16890,105,147326,5.0,1526207948
16891,105,147328,5.0,1526207391
16892,105,147330,5.0,1526207403
16893,105,150548,5.0,1526206858
16894,105,151769,5.0,1526207987
16895,105,152081,4.5,1466024376
16896,105,152591,4.0,1526207741
16898,105,159811,5.0,1526207290
16899,105,159817,5.0,1526206856
16900,105,163072,5.0,1526207463
16901,105,163112,5.0,1526207523
16902,105,163134,4.5,1526206894
16903,105,163386,5.0,1526207543
16904,105,163645,4.5,1526206935
16905,105,163925,5.0,1526208027
16906,105,165959,5.0,1526208204
16907,105,166183,5.0,1526208038
16908,105,170411,4.0,1526207357
16909,105,170597,5.0,1526207809
16910,105,170705,5.0,1526206853
16911,105,170777,5.0,1526206867
16912,105,171011,5.0,1526206897
16913,105,171749,5.0,1526207365
16914,105,172577,5.0,1526206863
16915,105,172583,5.0,1526206998
16916,105,172585,5.0,1526207575
16917,105,172587,5.0,1526207610
16918,105,172589,5.0,1526207514
16919,105,172637,5.0,1526208221
16920,105,172793,5.0,1526208125
16921,105,172825,4.5,1526207760
16922,105,172909,5.0,1526208041
16923,105,173351,5.0,1526207082
16924,105,173355,5.0,1526207151
16925,105,173535,4.5,1526206993
16926,105,173619,5.0,1526207164
16927,105,173963,5.0,1526207493
16928,105,174551,5.0,1526207135
16929,105,175293,5.0,1526208082
16930,105,175387,5.0,1526208157
16931,105,175397,5.0,1526207168
16932,105,175401,4.0,1526208173
16933,105,175431,5.0,1526208068
16934,105,175435,4.5,1526207160
16935,105,178613,4.0,1526207359
16936,105,179133,5.0,1526207351
16937,106,318,5.0,1489498472
16938,106,2571,5.0,1467360688
16939,106,2617,4.5,1467360753
16940,106,4896,5.0,1467360453
16941,106,4993,5.0,1467360286
16944,106,5952,5.0,1467360288
16945,106,6539,5.0,1467360730
16946,106,7153,5.0,1467360283
16947,106,8368,5.0,1467360422
16949,106,40815,5.0,1467360423
16951,106,45722,5.0,1467360760
16952,106,47099,5.0,1484929568
16953,106,53125,5.0,1467360763
16956,106,59784,5.0,1467360438
16957,106,69844,5.0,1467360420
16958,106,72998,5.0,1467360456
16959,106,73017,5.0,1467360745
16961,106,81834,5.0,1467360419
16963,106,86332,4.0,1467360481
16964,106,86880,4.0,1467360778
16965,106,88125,5.0,1467360720
16966,106,97938,4.5,1467567463
16967,106,99636,5.0,1467567449
16968,106,106489,5.0,1467360741
16970,107,1,4.0,829322340
16971,107,2,5.0,829322340
16972,107,5,4.0,829322340
16973,107,11,5.0,829322340
16974,107,62,5.0,829322340
16976,107,105,4.0,829322340
16977,107,110,5.0,832003811
16978,107,111,4.0,832003891
16979,107,140,4.0,829322340
16980,107,141,5.0,829322340
16981,107,150,5.0,832003609
16983,107,160,4.0,832003891
16984,107,161,4.0,832003700
16986,107,185,4.0,832003754
16989,107,253,4.0,832003700
16990,107,266,4.0,832003845
16991,107,292,4.0,832003754
16994,107,317,4.0,832003891
16995,107,318,5.0,832003644
16998,107,349,4.0,832003644
16999,107,380,4.0,832003609
17001,107,432,4.0,832003891
17003,107,590,5.0,832003609
17004,108,25,4.0,1042838964
17005,108,82,5.0,1042839636
17007,108,156,4.0,1042840602
17008,108,469,4.0,1042838912
17009,108,480,4.0,1042838912
17011,108,508,4.0,1042840657
17012,108,509,5.0,1042839865
17013,108,541,5.0,1042840111
17014,108,800,5.0,1042840740
17015,108,838,5.0,1042840302
17018,108,1079,5.0,1042840657
17020,108,1097,5.0,1042840884
17021,108,1204,5.0,1042839907
17022,108,1270,5.0,1042841018
17023,108,1684,5.0,1042840477
17024,108,1721,4.0,1042838935
17026,108,1959,5.0,1042840682
17027,108,1968,4.0,1042838877
17028,108,2395,5.0,1042840227
17029,108,2571,5.0,1042840183
17030,108,2585,4.0,1042840770
17036,108,3795,5.0,1042840602
17037,108,3978,4.0,1042841746
17039,108,4027,5.0,1042841504
17040,108,4144,4.0,1042841603
17042,108,4246,5.0,1042841626
17043,108,4308,5.0,1042839946
17044,108,4372,5.0,1042841746
17047,108,4878,5.0,1042841559
17049,108,4973,5.0,1042841603
17050,108,4975,4.0,1042841689
17051,108,4976,5.0,1042839833
17052,108,4992,4.0,1042841662
17055,108,4995,5.0,1042841603
17056,108,5011,4.0,1042841782
17057,108,5034,4.0,1042840627
17059,108,5135,4.0,1042838912
17060,108,5218,4.0,1042839273
17061,108,5303,5.0,1042839719
17063,108,5316,4.0,1042841663
17064,108,5349,5.0,1042841085
17066,108,5380,5.0,1042841716
17067,108,5391,5.0,1042839079
17068,108,5445,5.0,1042839079
17069,108,5450,5.0,1042839079
17072,108,5673,5.0,1042840264
17073,108,5812,5.0,1042839796
17074,108,5881,5.0,1042840085
17075,108,5945,5.0,1042840085
17077,108,5989,5.0,1042839780
17079,108,6049,4.0,1042840352
17081,109,11,4.0,841108045
17082,109,14,4.0,841109326
17083,109,16,4.0,841108751
17086,109,25,5.0,841108589
17088,109,32,4.0,841107643
17090,109,36,5.0,841143673
17094,109,50,4.0,841107584
17096,109,62,5.0,841108564
17099,109,110,5.0,841106621
17104,109,151,4.0,841108346
17112,109,175,5.0,841109499
17121,109,249,4.0,842793725
17129,109,288,5.0,841106621
17131,109,296,5.0,841106309
17134,109,318,5.0,841106509
17138,109,346,4.0,841141700
17145,109,356,5.0,841106550
17146,109,357,4.0,841107725
17163,109,457,4.0,841106453
17171,109,507,4.0,841275346
17182,109,553,5.0,841107923
17183,109,555,4.0,841108564
17189,109,592,4.0,841106309
17190,109,593,4.0,841106453
17195,109,778,4.0,841441442
17198,109,802,4.0,841109615
17199,109,805,4.0,841189685
17207,110,47,4.5,1175330162
17209,110,111,4.0,1175330211
17212,110,296,4.5,1175330118
17214,110,527,4.0,1175330162
17215,110,541,4.0,1175329865
17216,110,608,4.5,1175329957
17218,110,909,4.0,1175329520
17219,110,910,4.5,1175330185
17221,110,1089,4.0,1175330137
17222,110,1193,4.0,1175330077
17224,110,1208,4.0,1175329843
17225,110,1222,4.0,1175329966
17226,110,1276,5.0,1175329928
17227,110,1279,4.5,1175329680
17228,110,1281,4.5,1175329986
17234,110,2571,4.0,1175330041
17235,110,2692,4.0,1175330145
17237,110,2788,4.5,1175329840
17238,110,2858,4.5,1175329831
17239,110,2959,4.5,1175329962
17242,110,3629,4.0,1175329983
17243,110,3949,4.0,1175330135
17245,110,4881,4.0,1175329579
17246,110,4973,5.0,1175329835
17248,110,6016,4.5,1175329902
17249,110,7096,5.0,1175330140
17252,110,8014,4.0,1175330195
17253,110,26171,5.0,1175330106
17254,110,27773,4.0,1175330071
17257,110,47629,4.5,1175330121
17259,111,16,4.5,1518640768
17262,111,39,4.0,1516153474
17266,111,145,4.0,1516155003
17270,111,318,4.5,1518640631
17272,111,356,5.0,1516140793
17274,111,410,4.0,1517441305
17276,111,500,4.0,1516156095
17277,111,551,4.0,1518661412
17279,111,588,4.5,1516156189
17282,111,597,4.0,1516154072
17284,111,719,4.0,1518640859
17286,111,837,4.0,1518640907
17287,111,1020,4.0,1517441262
17288,111,1028,4.0,1517441192
17295,111,1282,4.0,1518661649
17300,111,1517,4.0,1518902690
17309,111,1682,4.0,1516156052
17310,111,1702,4.0,1518903976
17311,111,1704,4.0,1518661708
17312,111,1721,4.0,1518902680
17315,111,1856,4.0,1518812562
17317,111,1895,4.0,1517441190
17323,111,2124,4.0,1516156208
17327,111,2174,4.5,1517441184
17331,111,2355,4.0,1516156241
17333,111,2447,4.0,1516156222
17334,111,2485,4.0,1516156099
17336,111,2541,4.0,1516153859
17338,111,2572,4.0,1516153699
17339,111,2581,4.0,1516155924
17344,111,2701,4.0,1518903902
17346,111,2718,4.0,1518904009
17347,111,2858,4.0,1518902665
17350,111,2959,5.0,1516140759
17352,111,3052,5.0,1516153898
17353,111,3174,4.0,1518903923
17355,111,3177,4.0,1516151963
17356,111,3186,4.0,1518903955
17359,111,3253,5.0,1516156177
17361,111,3255,4.0,1516153866
17363,111,3275,5.0,1516153377
17364,111,3301,4.0,1516143339
17375,111,3882,4.0,1516143924
17376,111,3897,4.0,1516143164
17389,111,4068,4.0,1516152847
17396,111,4246,4.0,1516140902
17410,111,4649,4.5,1516152350
17416,111,4878,4.0,1516140863
17419,111,4896,4.0,1516140868
17420,111,4900,4.0,1516153877
17421,111,4963,4.5,1516140855
17423,111,4989,5.0,1516152890
17424,111,4995,4.0,1516140854
17427,111,5110,4.5,1516141326
